Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Exploration Rate,Reward,Score
11,-0.00036002076,-0.55630744,0.05232177,0.89577425,0,0.8277082323811443,-1.181221753358841,7
11,-0.01148617,-0.36193246,0.07023726,0.61998636,1,0.8268805241487632,-1.791548728942871,8
11,-0.018724818,-0.16785811,0.08263698,0.3502254,1,0.8260536436246144,-1.239972561597824,9
11,-0.02208198,0.025997324,0.08964149,0.08470214,1,0.8252275899809898,-0.7004506886005402,10
11,-0.021562034,0.21972759,0.091335535,-0.17840716,1,0.8244023623910088,-0.16940459609031677,11
11,-0.017167483,0.41343185,0.087767385,-0.44093713,1,0.8235779600286178,0.35681501030921936,12
11,-0.008898846,0.21718459,0.07894865,-0.12192881,0,0.8227543820685892,0.8818738162517548,13
11,-0.0045551537,0.4110919,0.07651007,-0.388697,1,0.8219316276865206,0.2438575029373169,14
11,0.0036666843,0.6050492,0.06873613,-0.6563098,1,0.8211096960588341,0.7773943245410919,15
11,0.01576767,0.79915035,0.055609934,-0.9265815,1,0.8202885863627752,1.3126194477081299,16
11,0.031750675,0.9934791,0.037078302,-1.201283,1,0.8194682977764125,1.853163167834282,17
11,0.051620256,1.1881024,0.013052643,-1.4821188,1,0.818648829478636,2.4025660008192062,18
11,0.07538231,0.99282366,-0.016589733,-1.1853883,0,0.8178301806491574,-0.3537089563906193,19
11,0.095238775,0.79792076,-0.0402975,-0.89795136,0,0.8170123504685082,-2.3707767948508263,20
11,0.11119719,0.9935651,-0.058256526,-1.2030239,1,0.8161953381180397,-1.7959024757146835,21
11,0.1310685,0.7992427,-0.082317,-0.92915255,0,0.8153791427799216,-2.4060476571321487,22
11,0.14705335,0.60532266,-0.100900054,-0.6634313,0,0.8145637636371417,-1.858305186033249,23
11,0.1591598,0.41173843,-0.11416868,-0.40414613,0,0.8137491998735046,-1.3268627226352692,24
11,0.16739456,0.60827875,-0.1222516,-0.7305301,1,0.812935450673631,-0.808291882276535,25
11,0.17956014,0.41503942,-0.1368622,-0.47868693,0,0.8121225152229574,-1.461060345172882,26
11,0.18786094,0.22208816,-0.14643595,-0.23207846,0,0.8113103927077344,-0.9573742747306824,27
11,0.19230269,0.029329035,-0.15107751,0.011067204,0,0.8104990823150267,-0.46415627002716064,28
